_id,﻿,SDATE,HOLIDAY,CELEBRATION,STOREID,PRODUCTID,LOW_TEMP,HIGH_TEMP,SKY,ENTRY,EXIT,ONSALE,COVID19,TARGET
6093a6d4e3b5f44c89d7dec1,543,2020/06/28,Y,週日,12,141691,26℃,31℃,阴~多云,1425,773,Y,12,43.902
6093a6d4e3b5f44c89d7dec2,544,2020/06/29,N,0,12,141691,26℃,31℃,阴~多云,866,1199,Y,12,30.143
6093a6d4e3b5f44c89d7dec3,545,2020/06/30,N,0,12,141691,27℃,32℃,阴~多云,668,1120,Y,12,25.106
6093a6d4e3b5f44c89d7dec4,546,2020/07/01,N,0,12,141691,26℃,31℃,阴~多云,1653,969,Y,11,26.93
6093a6d4e3b5f44c89d7dec5,547,2020/07/02,N,0,12,141691,26℃,31℃,阴~小雨,532,527,Y,12,26.209
6093a6d4e3b5f44c89d7dec6,548,2020/07/03,N,0,12,141691,26℃,31℃,阴~多云,1007,1319,Y,12,22.873
6093a6d4e3b5f44c89d7dec7,549,2020/07/04,Y,週六,12,141691,26℃,31℃,阴~多云,892,953,Y,12,37.752
6093a6d4e3b5f44c89d7dec8,550,2020/07/05,Y,週日,12,141691,26℃,31℃,阴~多云,1054,746,Y,12,44.189
6093a6d4e3b5f44c89d7dec9,551,2020/07/06,N,0,12,141691,26℃,31℃,阴~多云,1524,756,Y,11,31.607
6093a6d4e3b5f44c89d7deca,552,2020/07/07,N,0,12,141691,26℃,31℃,阴~多云,565,806,Y,11,24.955
6093a6d4e3b5f44c89d7decb,553,2020/07/08,N,0,12,141691,27℃,31℃,阴~多云,1440,1044,Y,11,17.0
6093a6d4e3b5f44c89d7decc,554,2020/07/09,N,0,12,141691,27℃,30℃,阴~多云,565,907,Y,12,12.966
6093a6d4e3b5f44c89d7decd,555,2020/07/10,N,0,12,141691,26℃,32℃,阴~多云,852,1100,Y,12,25.802
6093a6d4e3b5f44c89d7dece,556,2020/07/11,Y,週六,12,141691,26℃,32℃,阴~多云,1024,734,Y,12,43.988
6093a6d4e3b5f44c89d7decf,557,2020/07/12,Y,週日,12,141691,26℃,32℃,多云,1325,787,Y,12,33.125
6093a6d4e3b5f44c89d7ded0,558,2020/07/13,N,0,12,141691,26℃,32℃,阴~多云,737,942,Y,12,21.994
6093a6d4e3b5f44c89d7ded1,559,2020/07/14,N,0,12,141691,26℃,32℃,阴~多云,744,1442,Y,10,23.445
6093a6d4e3b5f44c89d7ded2,560,2020/07/15,N,0,12,141691,27℃,32℃,阴~多云,1599,2343,Y,9,19.238
6093a6d4e3b5f44c89d7ded3,561,2020/07/16,N,0,12,141691,26℃,32℃,阴~多云,1357,1851,Y,10,14.923
6093a6d4e3b5f44c89d7ded4,562,2020/07/17,N,0,12,141691,26℃,32℃,阴~晴,1903,2007,Y,11,29.366
6093a6d4e3b5f44c89d7ded5,563,2020/07/18,Y,週六,12,141691,26℃,33℃,多云,1140,1009,Y,11,41.82
6093a6d4e3b5f44c89d7ded6,564,2020/07/19,Y,週日,12,141691,26℃,32℃,多云,2371,1497,Y,11,46.415
6093a6d4e3b5f44c89d7ded7,565,2020/07/20,N,0,12,141691,26℃,32℃,多云~晴,1000,1471,Y,11,28.36
6093a6d4e3b5f44c89d7ded8,566,2020/07/21,N,0,12,141691,26℃,32℃,多云~晴,880,1590,Y,11,33.132
6093a6d4e3b5f44c89d7ded9,567,2020/07/22,N,0,12,141691,26℃,32℃,多云~晴,1505,1711,Y,11,29.168
6093a6d4e3b5f44c89d7deda,568,2020/07/23,N,0,12,141691,26℃,32℃,阴~多云,1180,1624,Y,11,19.925
6093a6d4e3b5f44c89d7dedb,569,2020/07/24,N,0,12,141691,27℃,33℃,多云,1437,2077,Y,11,22.852
6093a6d4e3b5f44c89d7dedc,570,2020/07/25,Y,週六,12,141691,26℃,31℃,阴~小雨,1096,896,Y,13,36.541
6093a6d4e3b5f44c89d7dedd,571,2020/07/26,Y,週日,12,141691,26℃,31℃,阴~多云,2052,1710,Y,13,49.47
6093a6d4e3b5f44c89d7dede,572,2020/07/27,N,0,12,141691,26℃,32℃,阴~多云,914,1345,Y,13,34.307
6093a6d4e3b5f44c89d7dedf,573,2020/07/28,N,0,12,141691,25℃,30℃,阴~小雨,719,1357,Y,11,21.221
6093a6d4e3b5f44c89d7dee0,574,2020/07/29,N,0,12,141691,26℃,31℃,多云,1429,1900,Y,11,20.431
6093a6d4e3b5f44c89d7dee1,575,2020/07/30,N,0,12,141691,26℃,31℃,多云,1176,1691,Y,11,18.244
6093a6d4e3b5f44c89d7dee2,576,2020/07/31,N,0,12,141691,26℃,32℃,阴~多云,1651,1753,Y,11,26.063
6093a6d4e3b5f44c89d7dee3,577,2020/08/01,Y,週六,12,141691,26℃,33℃,阴~多云,986,597,Y,11,46.233
6093a6d4e3b5f44c89d7dee4,578,2020/08/02,Y,週日,12,141691,25℃,31℃,多云~小雨,2093,1244,Y,11,56.137
6093a6d4e3b5f44c89d7dee5,579,2020/08/03,N,0,12,141691,26℃,28℃,阴~多云,1144,1935,Y,11,11.907
6093a6d4e3b5f44c89d7dee6,580,2020/08/04,N,0,12,141691,26℃,31℃,阴~多云,703,1893,Y,11,19.809
6093a6d4e3b5f44c89d7dee7,581,2020/08/05,N,0,12,141691,26℃,31℃,阴~多云,1256,1583,Y,15,19.052
6093a6d4e3b5f44c89d7dee8,582,2020/08/06,N,0,12,141691,26℃,32℃,多云~晴,1189,1830,Y,15,14.372
6093a6d4e3b5f44c89d7dee9,583,2020/08/07,N,0,12,141691,26℃,32℃,多云,1176,1375,Y,18,18.048
6093a6d4e3b5f44c89d7deea,584,2020/08/08,Y,週六,12,141691,25℃,31℃,阴~多云,579,615,Y,18,33.183
6093a6d4e3b5f44c89d7deeb,585,2020/08/09,Y,週日,12,141691,26℃,32℃,阴~多云,2179,1387,Y,18,30.269
6093a6d4e3b5f44c89d7deec,586,2020/08/10,N,0,12,141691,26℃,31℃,阴~多云,863,1456,Y,22,22.849
6093a6d4e3b5f44c89d7deed,587,2020/08/11,N,0,12,141691,26℃,31℃,阴~多云,697,1796,Y,27,32.078
6093a6d4e3b5f44c89d7deee,588,2020/08/12,N,0,12,141691,26℃,31℃,阴~晴,1455,1244,Y,27,19.174
6093a6d4e3b5f44c89d7deef,589,2020/08/13,N,0,12,141691,25℃,32℃,晴,1249,1437,Y,27,20.205
6093a6d4e3b5f44c89d7def0,590,2020/08/14,N,0,12,141691,25℃,31℃,晴~多云,1673,1899,Y,27,16.575
6093a6d4e3b5f44c89d7def1,591,2020/08/15,Y,週六,12,141691,25℃,31℃,多云,814,647,Y,33,41.961
6093a6d4e3b5f44c89d7def2,592,2020/08/16,Y,週日,12,141691,25℃,31℃,多云,2597,1633,Y,34,44.948
6093a6d4e3b5f44c89d7def3,593,2020/08/17,N,0,12,141691,26℃,32℃,多云,959,1803,Y,33,26.974
6093a6d4e3b5f44c89d7def4,594,2020/08/18,N,0,12,141691,26℃,32℃,多云,991,1622,Y,35,24.322
6093a6d4e3b5f44c89d7def5,595,2020/08/19,N,0,12,141691,26℃,32℃,晴,2010,2341,Y,35,17.373
6093a6d4e3b5f44c89d7def6,596,2020/08/20,N,0,12,141691,25℃,32℃,晴,1390,2303,Y,36,21.163
6093a6d4e3b5f44c89d7def7,597,2020/08/21,N,0,12,141691,25℃,32℃,多云~小雨,2366,1982,Y,36,23.186
6093a6d4e3b5f44c89d7def8,598,2020/08/22,Y,週六,12,141691,25℃,29℃,阴~中雨,546,535,Y,38,32.446
6093a6d4e3b5f44c89d7def9,599,2020/08/23,Y,週日,12,141691,26℃,30℃,阴~多云,2620,1827,Y,36,32.024
6093a6d4e3b5f44c89d7defa,600,2020/08/24,N,0,12,141691,26℃,32℃,阴~多云,757,2020,Y,36,51.395
6093a6d4e3b5f44c89d7defb,601,2020/08/25,N,0,12,141691,26℃,33℃,阴~多云,797,1279,Y,37,61.004
6093a6d4e3b5f44c89d7defc,602,2020/08/26,N,0,12,141691,26℃,31℃,阴~多云,1616,2237,Y,31,30.112
6093a6d4e3b5f44c89d7defd,603,2020/08/27,N,0,12,141691,26℃,32℃,阴~多云,1374,2436,Y,31,3.718
6093a6d4e3b5f44c89d7defe,604,2020/08/28,N,0,12,141691,26℃,31℃,阴~多云,2111,2571,Y,31,20.441
6093a6d4e3b5f44c89d7deff,605,2020/08/29,Y,週六,12,141691,26℃,30℃,阴~多云,573,483,Y,32,43.527
6093a6d4e3b5f44c89d7df00,606,2020/08/30,Y,週日,12,141691,25℃,31℃,阴~晴,2983,1908,Y,34,37.693
6093a6d4e3b5f44c89d7df01,607,2020/08/31,N,0,12,141691,25℃,30℃,阴~小雨,940,2145,Y,35,46.43
6093a6d4e3b5f44c89d7df02,608,2020/09/01,N,0,12,141691,26℃,30℃,阴~多云,775,1167,Y,36,31.743
6093a6d4e3b5f44c89d7df03,609,2020/09/02,N,中元節,12,141691,25℃,33℃,阴~小雨,1742,2534,Y,29,14.348
6093a6d4e3b5f44c89d7df04,610,2020/09/03,N,軍人節,12,141691,25℃,30℃,阴~多云,1742,2250,Y,29,15.934
6093a6d4e3b5f44c89d7df05,611,2020/09/04,N,0,12,141691,24℃,30℃,多云~阴,1979,1914,Y,30,17.549
6093a6d4e3b5f44c89d7df06,612,2020/09/05,Y,週六,12,141691,23℃,29℃,阴~晴,555,639,Y,30,37.091
6093a6d4e3b5f44c89d7df07,613,2020/09/06,Y,週日,12,141691,23℃,29℃,多云~晴,2751,1670,Y,30,64.866
6093a6d4e3b5f44c89d7df08,614,2020/09/07,N,0,12,141691,25℃,31℃,晴~多云,853,1649,Y,30,28.575
6093a6d4e3b5f44c89d7df09,615,2020/09/08,N,0,12,141691,25℃,30℃,阴~多云,819,1076,Y,0,26.026
6093a6d4e3b5f44c89d7df0a,616,2020/09/09,N,0,12,141691,24℃,30℃,多云~小雨,2189,2213,Y,0,11.96
6093a6d4e3b5f44c89d7df0b,617,2020/09/10,N,0,12,141691,25℃,29℃,阴~多云,1376,2221,Y,0,13.14
6093a6d4e3b5f44c89d7df0c,618,2020/09/11,N,0,12,141691,25℃,31℃,阴~小雨,2219,2117,Y,0,19.312
6093a6d4e3b5f44c89d7df0d,619,2020/09/12,Y,週六,12,141691,25℃,29℃,阴~小雨,678,855,Y,0,38.87
6093a6d4e3b5f44c89d7df0e,620,2020/09/13,Y,週日,12,141691,25℃,30℃,阴~小雨,2984,1682,Y,0,30.515
6093a6d4e3b5f44c89d7df0f,621,2020/09/14,N,0,12,141691,25℃,30℃,阴~晴,1223,1650,Y,0,17.557
6093a6d4e3b5f44c89d7df10,622,2020/09/15,N,0,12,141691,25℃,31℃,多云,1314,1562,Y,0,23.34
6093a6d4e3b5f44c89d7df11,623,2020/09/16,N,0,12,141691,26℃,31℃,阴~多云,1739,2093,Y,0,12.37
6093a6d4e3b5f44c89d7df12,624,2020/09/17,N,0,12,141691,26℃,31℃,多云,1314,1914,Y,0,16.473
6093a6d4e3b5f44c89d7df13,625,2020/09/18,N,0,12,141691,25℃,31℃,阴~多云,2298,2412,Y,0,15.118
6093a6d4e3b5f44c89d7df14,626,2020/09/19,Y,週六,12,141691,25℃,30℃,阴~小雨,533,667,Y,0,23.47
6093a6d4e3b5f44c89d7df15,627,2020/09/20,Y,週日,12,141691,25℃,28℃,阴~小雨,2597,1730,Y,0,38.814
6093a6d4e3b5f44c89d7df16,628,2020/09/21,N,0,12,141691,24℃,29℃,阴~多云,1158,1630,Y,0,17.028
6093a6d4e3b5f44c89d7df17,629,2020/09/22,N,0,12,141691,24℃,29℃,多云,1357,1176,Y,0,17.289
6093a6d4e3b5f44c89d7df18,630,2020/09/23,N,0,12,141691,23℃,29℃,多云,2010,2609,Y,0,17.96
6093a6d4e3b5f44c89d7df19,631,2020/09/24,N,0,12,141691,23℃,27℃,阴~小雨,1946,2058,Y,0,25.255
6093a6d4e3b5f44c89d7df1a,632,2020/09/25,N,0,12,141691,23℃,27℃,多云~小雨,2584,1776,Y,0,16.507
6093a6d4e3b5f44c89d7df1b,633,2020/09/26,N,特殊工作日,12,141691,22℃,26℃,阴~中雨,809,481,Y,0,24.933
6093a6d4e3b5f44c89d7df1c,634,2020/09/27,Y,週日,12,141691,23℃,24℃,阴~小雨,2599,1652,Y,0,34.554
6093a6d4e3b5f44c89d7df1d,635,2020/09/28,N,教師節,12,141691,23℃,25℃,阴~多云,1693,1472,Y,0,33.107
6093a6d4e3b5f44c89d7df1e,636,2020/09/29,N,0,12,141691,23℃,27℃,多云,1850,1165,Y,0,22.735
6093a6d4e3b5f44c89d7df1f,637,2020/09/30,N,0,12,141691,26°C,22℃,小雨转多云,2264,1642,Y,0,32.177
6093a70546112653d97b04bc,0,2020/10/01,Y,中秋節,12,141691,22℃,27℃,多云~晴,1527,1907,Y,0,31.014
6093a70546112653d97b04bd,1,2020/10/02,N,0,12,141691,23℃,28℃,晴,2407,2071,Y,0,29.039
6093a70546112653d97b04be,2,2020/10/03,Y,週六,12,141691,23℃,29℃,晴~多云,780,648,Y,0,35.925
6093a70546112653d97b04bf,3,2020/10/04,Y,週日,12,141691,24℃,29℃,多云~小雨,2506,1347,N,0,26.894
6093a70546112653d97b04c0,4,2020/10/05,N,0,12,141691,23℃,26℃,阴~小雨,1241,1545,Y,0,35.844
6093a70546112653d97b04c1,5,2020/10/06,N,0,12,141691,22℃,25℃,阴,1398,820,Y,0,20.312
6093a70546112653d97b04c2,6,2020/10/07,N,0,12,141691,21℃,25℃,阴~小雨,2068,1507,Y,0,17.447
6093a70546112653d97b04c3,7,2020/10/08,N,0,12,141691,22℃,25℃,阴~小雨,1691,1531,Y,0,16.115
6093a70546112653d97b04c4,8,2020/10/09,Y,國慶日/雙十節彈性放假 補假,12,141691,22℃,26℃,阴~小雨,2281,2125,Y,0,33.746
6093a70546112653d97b04c5,9,2020/10/10,Y,國慶日/雙十節彈性放假,12,141691,23℃,25℃,阴~小雨,989,625,Y,0,30.263
6093a70546112653d97b04c6,10,2020/10/11,Y,週日,12,141691,24℃,28℃,阴~小雨,2396,1332,N,0,32.691
6093a70546112653d97b04c7,11,2020/10/12,N,0,12,141691,24℃,27℃,阴~小雨,1347,1185,Y,0,18.919
6093a70546112653d97b04c8,12,2020/10/13,N,0,12,141691,23℃,27℃,阴~小雨,1362,799,Y,0,17.573
6093a70546112653d97b04c9,13,2020/10/14,N,0,12,141691,23℃,27℃,多云~小雨,2858,1754,Y,0,17.375
6093a70546112653d97b04ca,14,2020/10/15,N,0,12,141691,23℃,26℃,阴~小雨,1165,1214,Y,0,22.327
6093a70546112653d97b04cb,15,2020/10/16,N,0,12,141691,22℃,26℃,阴~中雨,1735,1560,Y,0,13.883
6093a70546112653d97b04cc,16,2020/10/17,Y,週六,12,141691,22℃,24℃,阴~小雨,726,443,Y,0,30.512
6093a70546112653d97b04cd,17,2020/10/18,Y,週日,12,141691,22℃,24℃,阴~小雨,2167,1453,Y,0,41.986
6093a70546112653d97b04ce,18,2020/10/19,N,0,12,141691,22℃,24℃,阴~小雨,1007,1676,Y,0,24.28
6093a70546112653d97b04cf,19,2020/10/20,N,0,12,141691,24℃,24℃,阴~小雨,1165,967,Y,0,17.67
6093a70546112653d97b04d0,20,2020/10/21,N,0,12,141691,23℃,26℃,阴~中雨,1955,2028,Y,0,14.627
6093a70546112653d97b04d1,21,2020/10/22,N,0,12,141691,19℃,24℃,阴~小雨,1217,2911,Y,0,18.684
6093a70546112653d97b04d2,22,2020/10/23,N,0,12,141691,20℃,23℃,阴~多云,1771,1647,Y,0,15.812
6093a70546112653d97b04d3,23,2020/10/24,Y,週六,12,141691,21℃,22℃,阴~多云,585,1206,Y,0,33.167
6093a70546112653d97b04d4,24,2020/10/25,Y,重陽節,12,141691,22℃,25℃,阴~多云,2517,2401,Y,0,33.454
6093a70546112653d97b04d5,25,2020/10/26,N,0,12,141691,22℃,26℃,多云~小雨,832,863,Y,0,17.066
6093a70546112653d97b04d6,26,2020/10/27,N,0,12,141691,22℃,27℃,多云,874,682,Y,0,19.782
6093a70546112653d97b04d7,27,2020/10/28,N,0,12,141691,22℃,27℃,阴~小雨,1567,1742,Y,0,12.57
6093a70546112653d97b04d8,28,2020/10/29,N,0,12,141691,24°C,21℃,小雨,1262,1787,Y,0,14.363
6093a70546112653d97b04d9,29,2020/10/30,N,0,12,141691,23°C,19℃,阴转多云,2074,1851,Y,0,19.391
6093a70546112653d97b04da,30,2020/10/31,Y,週六,12,141691,24°C,19℃,多云转晴,783,1061,Y,0,28.669
6093a70546112653d97b04db,31,2020/11/01,Y,週日,12,141691,21℃,26℃,阴~晴,2055,1483,Y,0,31.534
6093a70546112653d97b04dc,32,2020/11/02,N,0,12,141691,19℃,25℃,阴~小雨,916,1420,Y,0,24.182
6093a70546112653d97b04dd,33,2020/11/03,N,0,12,141691,19℃,22℃,阴~小雨,1112,767,N,0,20.532
6093a70546112653d97b04de,34,2020/11/04,N,0,12,141691,19℃,21℃,多云~小雨,1589,1569,Y,0,16.041
6093a70546112653d97b04df,35,2020/11/05,N,0,12,141691,23℃,24℃,阴~小雨,1352,1511,Y,0,22.429
6093a70546112653d97b04e0,36,2020/11/06,N,0,12,141691,23℃,28℃,阴~多云,1940,1846,Y,0,19.822
6093a70546112653d97b04e1,37,2020/11/07,Y,週六,12,141691,20℃,26℃,阴~中雨,586,707,Y,0,28.708
6093a70546112653d97b04e2,38,2020/11/08,Y,週日,12,141691,20℃,23℃,阴~小雨,2033,1410,Y,0,46.742
6093a70546112653d97b04e3,39,2020/11/09,N,0,12,141691,19℃,22℃,阴~小雨,841,1013,Y,0,16.562
6093a70546112653d97b04e4,40,2020/11/10,N,0,12,141691,19℃,21℃,阴~小雨,921,994,Y,0,27.514
6093a70546112653d97b04e5,41,2020/11/11,N,0,12,141691,20℃,23℃,阴~小雨,1751,1622,Y,0,20.756
6093a70546112653d97b04e6,42,2020/11/12,N,0,12,141691,21℃,24℃,阴~小雨,1153,1347,Y,0,18.665
6093a70546112653d97b04e7,43,2020/11/13,N,0,12,141691,21℃,23℃,阴~中雨,2274,1730,Y,0,16.096
6093a70546112653d97b04e8,44,2020/11/14,Y,週六,12,141691,21℃,22℃,阴~多云,731,712,Y,0,29.823
6093a70546112653d97b04e9,45,2020/11/15,Y,週日,12,141691,21℃,26℃,多云,2455,1447,Y,0,19.048
6093a70546112653d97b04ea,46,2020/11/16,N,0,12,141691,22℃,26℃,多云~小雨,1165,1233,Y,0,17.842
6093a70546112653d97b04eb,47,2020/11/17,N,0,12,141691,22℃,25℃,多云~晴,1032,741,Y,0,26.758
6093a70546112653d97b04ec,48,2020/11/18,N,0,12,141691,21℃,27℃,晴,1901,1882,Y,0,12.788
6093a70546112653d97b04ed,49,2020/11/19,N,0,12,141691,22℃,27℃,多云~晴,1429,1306,Y,0,14.085
6093a70546112653d97b04ee,50,2020/11/20,N,0,12,141691,22℃,25℃,阴~小雨,1981,1521,Y,0,18.089
6093a70546112653d97b04ef,51,2020/11/21,Y,週六,12,141691,22℃,25℃,阴~晴,884,652,Y,0,31.914
6093a70546112653d97b04f0,52,2020/11/22,Y,週日,12,141691,21℃,26℃,晴~小雨,2494,1432,N,0,36.553
6093a70546112653d97b04f1,53,2020/11/23,N,0,12,141691,21℃,22℃,阴~小雨,980,847,Y,0,22.323
6093a70546112653d97b04f2,54,2020/11/24,N,0,12,141691,21℃,22℃,阴~小雨,1318,764,Y,0,17.932
6093a70546112653d97b04f3,55,2020/11/25,N,0,12,141691,21℃,25℃,阴~小雨,1671,1646,Y,0,13.308
6093a70546112653d97b04f4,56,2020/11/26,N,0,12,141691,19℃,25℃,多云~小雨,1175,1185,Y,0,14.595
6093a70546112653d97b04f5,57,2020/11/27,N,0,12,141691,18℃,21℃,阴~小雨,2414,1508,Y,0,15.766
6093a70546112653d97b04f6,58,2020/11/28,Y,週六,12,141691,18℃,20℃,阴~小雨,964,835,Y,0,34.453
6093a70546112653d97b04f7,59,2020/11/29,Y,週日,12,141691,18℃,20℃,小雨,2615,1766,Y,0,32.991
6093a70546112653d97b04f8,60,2020/11/30,N,0,12,141691,20°C,18℃,小雨,1163,1272,Y,0,28.462
6093a70546112653d97b04f9,61,2020/12/01,N,0,12,141691,18℃,20℃,阴~小雨,1049,684,Y,0,18.074
6093a70546112653d97b04fa,62,2020/12/02,N,0,12,141691,16℃,20℃,阴~小雨,1787,2018,Y,0,15.274
6093a70546112653d97b04fb,63,2020/12/03,N,0,12,141691,16℃,19℃,阴~小雨,1332,1292,Y,0,13.379
6093a70546112653d97b04fc,64,2020/12/04,N,0,12,141691,17℃,19℃,阴~小雨,2179,1520,Y,0,10.905
6093a70546112653d97b04fd,65,2020/12/05,Y,週六,12,141691,18℃,18℃,阴~小雨,914,748,Y,0,27.185
6093a70546112653d97b04fe,66,2020/12/06,Y,週日,12,141691,19℃,21℃,阴~中雨,2432,1198,Y,0,32.778
6093a70546112653d97b04ff,67,2020/12/07,N,0,12,141691,18℃,22℃,阴~中雨,1274,845,Y,0,22.754
6093a70546112653d97b0500,68,2020/12/08,N,0,12,141691,19℃,19℃,阴~中雨,1145,901,Y,0,24.428
6093a70546112653d97b0501,69,2020/12/09,N,0,12,141691,20℃,20℃,阴~中雨,2074,2031,Y,0,18.392
6093a70546112653d97b0502,70,2020/12/10,N,0,12,141691,20℃,21℃,阴~小雨,1773,1277,Y,0,17.12
6093a70546112653d97b0503,71,2020/12/11,N,0,12,141691,18℃,21℃,阴~小雨,3335,1520,Y,0,18.302
6093a70546112653d97b0504,72,2020/12/12,Y,週六,12,141691,17℃,19℃,阴~多云,1464,1242,Y,0,39.892
6093a70546112653d97b0505,73,2020/12/13,Y,週日,12,141691,17℃,20℃,多云~小雨,4514,1232,Y,0,31.204
6093a70546112653d97b0506,74,2020/12/14,N,0,12,141691,15℃,18℃,阴~小雨,2011,889,Y,0,26.084
6093a70546112653d97b0507,75,2020/12/15,N,0,12,141691,15℃,16℃,阴~小雨,1162,816,Y,0,3.998
6093a70546112653d97b0508,76,2020/12/16,N,0,12,141691,15℃,16℃,阴~中雨,1545,1669,Y,0,13.321
6093a70546112653d97b0509,77,2020/12/17,N,0,12,141691,17℃,17℃,阴~小雨,1197,1118,Y,0,15.895
6093a70546112653d97b050a,78,2020/12/18,N,0,12,141691,16℃,19℃,阴~小雨,2361,1789,Y,0,18.098
6093a70546112653d97b050b,79,2020/12/19,Y,週六,12,141691,15℃,17℃,阴~小雨,909,842,Y,0,51.747
6093a70546112653d97b050c,80,2020/12/20,Y,週日,12,141691,15℃,17℃,阴~小雨,2620,1283,Y,0,26.535
6093a70546112653d97b050d,81,2020/12/21,N,0,12,141691,15℃,18℃,小雨,1119,847,Y,0,27.684
6093a70546112653d97b050e,82,2020/12/22,N,0,12,141691,19℃,20℃,阴~小雨,1351,774,Y,0,16.544
6093a70546112653d97b050f,83,2020/12/23,N,0,12,141691,18℃,21℃,阴~小雨,1712,1503,Y,0,17.253
6093a70546112653d97b0510,84,2020/12/24,N,0,12,141691,16℃,19℃,阴~小雨,1604,1348,Y,0,28.995
6093a70546112653d97b0511,85,2020/12/25,N,行憲紀念日,12,141691,17℃,17℃,阴~小雨,2506,1559,Y,0,26.234
6093a70546112653d97b0512,86,2020/12/26,Y,週六,12,141691,17℃,20℃,多云,1163,1139,Y,0,37.758
6093a70546112653d97b0513,87,2020/12/27,Y,週日,12,141691,18℃,21℃,阴~小雨,2533,1259,N,0,43.475
6093a70546112653d97b0514,88,2020/12/28,N,0,12,141691,19℃,20℃,阴~多云,1208,1191,Y,0,25.849
6093a70546112653d97b0515,89,2020/12/29,N,0,12,141691,11℃,23℃,阴~小雨,1285,896,Y,0,38.889
6093a70546112653d97b0516,90,2020/12/30,N,0,12,141691,7℃,12℃,小雨,1791,1575,Y,0,28.531
6093a70546112653d97b0517,91,2020/12/31,N,0,12,141691,12°C,7℃,小雨,1239,1458,Y,0,31.769
